person_id,household_id,zone_id,market_segment_id,age_band,employment_status,language_preference,budget_headroom_score,trust_openness_score,digital_readiness_score,best_channel_reachability,retention_potential_score
person-001972-01,household-v2-001972,outer_commuter_belt,b2c_budget_stretched_commuters,35-44,informal_worker,ta,9.56,77.82,67.16,69.75,67.65
person-001972-02,household-v2-001972,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-001972-03,household-v2-001972,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,ta,9.56,77.82,67.16,69.75,67.65
person-001973-01,household-v2-001973,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001973-02,household-v2-001973,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001973-03,household-v2-001973,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-001974-01,household-v2-001974,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-001974-02,household-v2-001974,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,ta_en,36.69,100.0,100.0,95.0,73.73
person-001975-01,household-v2-001975,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si,33.69,83.78,100.0,90.94,69.2
person-001975-02,household-v2-001975,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,ta,33.69,83.78,100.0,90.94,69.2
person-001976-01,household-v2-001976,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-001976-02,household-v2-001976,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-001976-03,household-v2-001976,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-001976-04,household-v2-001976,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-001977-01,household-v2-001977,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-001977-02,household-v2-001977,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si,33.69,100.0,100.0,95.0,67.89
person-001978-01,household-v2-001978,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001978-02,household-v2-001978,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001978-03,household-v2-001978,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001979-01,household-v2-001979,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si,35.12,99.54,100.0,94.89,64.24
person-001979-02,household-v2-001979,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si,35.12,99.54,100.0,94.89,70.8
person-001979-03,household-v2-001979,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-001979-04,household-v2-001979,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,en,35.12,99.54,100.0,94.89,65.55
person-001980-01,household-v2-001980,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001980-02,household-v2-001980,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001980-03,household-v2-001980,core_colombo,b2c_affluent_service_optimizers,0-14,student,si,100.0,100.0,100.0,95.0,85.08
person-001981-01,household-v2-001981,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001981-02,household-v2-001981,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si,100.0,100.0,100.0,95.0,85.08
person-001981-03,household-v2-001981,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001982-01,household-v2-001982,admin_professional_belt,b2c_education_intensive_families,35-44,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-001982-02,household-v2-001982,admin_professional_belt,b2c_education_intensive_families,45-54,salaried_worker,si_en,38.62,100.0,100.0,95.0,71.5
person-001982-03,household-v2-001982,admin_professional_belt,b2c_education_intensive_families,0-14,student,si_en,38.62,100.0,100.0,95.0,64.94
person-001982-04,household-v2-001982,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,en,38.62,100.0,100.0,95.0,70.19
person-001983-01,household-v2-001983,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-001983-02,household-v2-001983,core_colombo,b2c_everyday_utility_seekers,55-64,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-001983-03,household-v2-001983,core_colombo,b2c_everyday_utility_seekers,0-14,student,si_en,67.62,100.0,100.0,95.0,77.3
person-001983-04,household-v2-001983,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-001984-01,household-v2-001984,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001984-02,household-v2-001984,admin_professional_belt,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001984-03,household-v2-001984,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-001985-01,household-v2-001985,south_west_suburban,b2c_care_navigation_households,65+,retired,si_en,11.06,78.78,68.12,70.57,68.61
person-001985-02,household-v2-001985,south_west_suburban,b2c_care_navigation_households,65+,retired,ta,11.06,78.78,68.12,70.57,68.61
person-001986-01,household-v2-001986,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001986-02,household-v2-001986,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001986-03,household-v2-001986,core_colombo,b2c_affluent_service_optimizers,0-14,student,si,100.0,100.0,100.0,95.0,85.08
person-001987-01,household-v2-001987,admin_professional_belt,b2c_education_intensive_families,45-54,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-001987-02,household-v2-001987,admin_professional_belt,b2c_education_intensive_families,0-14,student,si_en,70.5,100.0,100.0,95.0,77.87
person-001987-03,household-v2-001987,admin_professional_belt,b2c_care_navigation_households,65+,salaried_worker,si,70.5,100.0,100.0,95.0,77.87
person-001988-01,household-v2-001988,admin_professional_belt,b2c_education_intensive_families,55-64,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-001988-02,household-v2-001988,admin_professional_belt,b2c_education_intensive_families,45-54,salaried_worker,si_en,38.62,100.0,100.0,95.0,71.5
person-001988-03,household-v2-001988,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,38.62,100.0,100.0,95.0,64.94
person-001988-04,household-v2-001988,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,38.62,100.0,100.0,95.0,70.19
person-001989-01,household-v2-001989,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-001989-02,household-v2-001989,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-001989-03,household-v2-001989,core_colombo,b2c_everyday_utility_seekers,0-14,student,si,67.62,100.0,100.0,95.0,77.3
person-001989-04,household-v2-001989,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-001990-01,household-v2-001990,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-001990-02,household-v2-001990,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,33.69,100.0,100.0,95.0,67.89
person-001991-01,household-v2-001991,south_west_suburban,b2c_care_navigation_households,65+,retired,si,11.06,78.78,68.12,70.57,68.61
person-001991-02,household-v2-001991,south_west_suburban,b2c_care_navigation_households,65+,retired,si,11.06,78.78,68.12,70.57,68.61
person-001992-01,household-v2-001992,south_west_suburban,b2c_care_navigation_households,65+,retired,ta,11.06,78.78,68.12,70.57,68.61
person-001992-02,household-v2-001992,south_west_suburban,b2c_care_navigation_households,65+,retired,ta,11.06,78.78,68.12,70.57,68.61
person-001993-01,household-v2-001993,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
person-001993-02,household-v2-001993,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si,33.69,83.78,100.0,90.94,69.2
person-001994-01,household-v2-001994,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-001994-02,household-v2-001994,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-001994-03,household-v2-001994,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-001994-04,household-v2-001994,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-001995-01,household-v2-001995,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001995-02,household-v2-001995,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001995-03,household-v2-001995,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001996-01,household-v2-001996,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-001996-02,household-v2-001996,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,si,36.69,100.0,100.0,95.0,73.73
person-001997-01,household-v2-001997,south_west_suburban,b2c_budget_stretched_commuters,25-34,informal_worker,ta,11.06,78.78,68.12,70.57,63.36
person-001997-02,household-v2-001997,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,11.06,78.78,68.12,70.57,63.36
person-001997-03,household-v2-001997,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-001998-01,household-v2-001998,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001998-02,household-v2-001998,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001998-03,household-v2-001998,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-001999-01,household-v2-001999,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-001999-02,household-v2-001999,south_west_suburban,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-001999-03,household-v2-001999,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si,64.62,100.0,100.0,95.0,76.7
person-001999-04,household-v2-001999,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si,64.62,100.0,100.0,95.0,81.94
person-002000-01,household-v2-002000,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,87.71
person-002000-02,household-v2-002000,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-002000-03,household-v2-002000,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,87.71
person-002001-01,household-v2-002001,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-002001-02,household-v2-002001,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-002001-03,household-v2-002001,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-002002-01,household-v2-002002,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,35.12,99.54,100.0,94.89,64.24
person-002002-02,household-v2-002002,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,en,35.12,99.54,100.0,94.89,70.8
person-002002-03,household-v2-002002,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-002002-04,household-v2-002002,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si,35.12,99.54,100.0,94.89,65.55
person-002003-01,household-v2-002003,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si,34.19,100.0,100.0,95.0,67.99
person-002003-02,household-v2-002003,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si_en,34.19,100.0,100.0,95.0,67.99
person-002004-01,household-v2-002004,admin_professional_belt,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-002004-02,household-v2-002004,admin_professional_belt,b2c_affluent_service_optimizers,25-34,salaried_worker,si,100.0,100.0,100.0,95.0,87.71
person-002004-03,household-v2-002004,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,87.71
person-002005-01,household-v2-002005,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si,33.69,83.78,100.0,90.94,69.2
person-002005-02,household-v2-002005,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si,33.69,83.78,100.0,90.94,69.2
person-002006-01,household-v2-002006,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-002006-02,household-v2-002006,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-002006-03,household-v2-002006,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-002007-01,household-v2-002007,admin_professional_belt,b2c_education_intensive_families,35-44,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-002007-02,household-v2-002007,admin_professional_belt,b2c_education_intensive_families,35-44,salaried_worker,en,38.62,100.0,100.0,95.0,71.5
person-002007-03,household-v2-002007,admin_professional_belt,b2c_education_intensive_families,0-14,student,si_en,38.62,100.0,100.0,95.0,64.94
person-002007-04,household-v2-002007,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,38.62,100.0,100.0,95.0,70.19
person-002008-01,household-v2-002008,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-002008-02,household-v2-002008,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-002008-03,household-v2-002008,core_colombo,b2c_affluent_service_optimizers,0-14,student,si,100.0,100.0,100.0,95.0,87.71
person-002009-01,household-v2-002009,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-002009-02,household-v2-002009,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-002009-03,household-v2-002009,core_colombo,b2c_everyday_utility_seekers,0-14,student,si,67.62,100.0,100.0,95.0,77.3
person-002009-04,household-v2-002009,core_colombo,b2c_youth_upskilling_renters,15-24,student,si_en,67.62,100.0,100.0,95.0,82.54
person-002010-01,household-v2-002010,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-002010-02,household-v2-002010,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,87.71
person-002010-03,household-v2-002010,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,87.71
person-002011-01,household-v2-002011,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-002011-02,household-v2-002011,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-002011-03,household-v2-002011,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-002012-01,household-v2-002012,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si_en,33.69,83.78,100.0,90.94,69.2
person-002012-02,household-v2-002012,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si,33.69,83.78,100.0,90.94,69.2
person-002013-01,household-v2-002013,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,en,33.69,100.0,100.0,95.0,67.89
person-002013-02,household-v2-002013,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-002014-01,household-v2-002014,outer_commuter_belt,b2c_budget_stretched_commuters,45-54,salaried_worker,si,10.19,77.82,67.16,69.75,66.53
person-002014-02,household-v2-002014,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,10.19,77.82,67.16,69.75,66.53
person-002014-03,household-v2-002014,outer_commuter_belt,b2c_youth_upskilling_renters,15-24,entry_worker,ta,10.19,77.82,67.16,69.75,70.4
person-002014-04,household-v2-002014,outer_commuter_belt,b2c_budget_stretched_commuters,65+,salaried_worker,si,10.19,77.82,67.16,69.75,66.53
